X,Y,Z,标注类别名称,预测类别,图像路径
-16.988123,304.83353,334.09833,芒果,芒果,fruit30_split/val/芒果/182.jpeg
-161.02335,80.137695,-454.99203,芒果,芒果,fruit30_split/val/芒果/185.jpeg
22.83991,-103.50587,-206.442,芒果,芒果,fruit30_split/val/芒果/187.jpg
-26.0052,-76.84023,-158.76674,芒果,芒果,fruit30_split/val/芒果/189.jpg
-187.00871,168.83678,56.985695,芒果,芒果,fruit30_split/val/芒果/198.jpg
-170.61671,13.886967,40.83734,芒果,芒果,fruit30_split/val/芒果/199.jpeg
198.36589,-278.61246,177.82234,芒果,芒果,fruit30_split/val/芒果/21.jpg
235.50237,-212.64429,203.5519,芒果,芒果,fruit30_split/val/芒果/23.jpg
231.18665,-295.5269,253.78914,芒果,芒果,fruit30_split/val/芒果/24.jpg
227.42995,-126.6236,-80.53595,芒果,西红柿,fruit30_split/val/芒果/30.jpg
148.96529,-142.21222,82.309875,芒果,芒果,fruit30_split/val/芒果/36.jpg
194.7279,-224.05846,228.72227,芒果,芒果,fruit30_split/val/芒果/40.jpg
165.8475,-279.09476,266.60352,芒果,芒果,fruit30_split/val/芒果/47.jpg
-18.546991,-316.11914,-345.41132,芒果,柚子,fruit30_split/val/芒果/55.jpg
182.62941,-262.9335,-222.62566,芒果,榴莲,fruit30_split/val/芒果/58.jpg
176.63026,-245.9178,163.15042,芒果,芒果,fruit30_split/val/芒果/6.jpg
-99.90569,-135.75209,172.67285,芒果,芒果,fruit30_split/val/芒果/66.jpg
205.80467,-195.57576,148.65042,芒果,芒果,fruit30_split/val/芒果/73.jpg
-160.0064,-307.17316,-266.85364,芒果,芒果,fruit30_split/val/芒果/8.jpg
234.87314,90.1097,-242.12584,芒果,菠萝,fruit30_split/val/芒果/90.jpg
-40.48192,-119.65225,-23.816917,芒果,梨,fruit30_split/val/芒果/95.jpg
144.98955,348.85413,69.45146,苦瓜,黄瓜,fruit30_split/val/苦瓜/105.jpg
300.92142,323.79657,-83.19588,苦瓜,黄瓜,fruit30_split/val/苦瓜/107.jpeg
201.14136,288.63568,121.96749,苦瓜,苦瓜,fruit30_split/val/苦瓜/122.jpg
224.08797,340.1195,118.55207,苦瓜,苦瓜,fruit30_split/val/苦瓜/126.jpg
224.6664,288.53177,87.458145,苦瓜,苦瓜,fruit30_split/val/苦瓜/134.jpg
-12.216132,-242.20131,293.72906,苦瓜,苦瓜,fruit30_split/val/苦瓜/135.jpeg
192.53108,336.66748,69.314095,苦瓜,苦瓜,fruit30_split/val/苦瓜/136.jpg
165.08469,345.08813,14.205867,苦瓜,苦瓜,fruit30_split/val/苦瓜/148.jpg
389.83386,115.27175,73.891975,苦瓜,苦瓜,fruit30_split/val/苦瓜/150.jpg
165.71992,384.41223,50.918858,苦瓜,苦瓜,fruit30_split/val/苦瓜/154.jpg
405.23953,147.38554,108.893486,苦瓜,苦瓜,fruit30_split/val/苦瓜/158.jpg
-8.307632,-165.27689,310.55908,苦瓜,西瓜,fruit30_split/val/苦瓜/161.jpg
-23.902113,-185.11107,286.94315,苦瓜,西瓜,fruit30_split/val/苦瓜/167.jpg
311.8882,298.51425,24.80462,苦瓜,苦瓜,fruit30_split/val/苦瓜/171.jpg
-76.18131,-267.0459,307.57758,苦瓜,苦瓜,fruit30_split/val/苦瓜/175.jpg
-9.217798,-210.63531,427.96207,苦瓜,苦瓜,fruit30_split/val/苦瓜/183.jpg
303.0815,143.11449,127.48225,苦瓜,苦瓜,fruit30_split/val/苦瓜/185.jpeg
-57.348633,-293.96835,350.60855,苦瓜,苦瓜,fruit30_split/val/苦瓜/188.jpg
301.42484,117.891975,87.57252,苦瓜,苦瓜,fruit30_split/val/苦瓜/19.jpg
-60.107468,-173.90076,258.55765,苦瓜,苦瓜,fruit30_split/val/苦瓜/193.jpg
124.48537,269.29172,142.16765,苦瓜,桂圆,fruit30_split/val/苦瓜/194.jpg
199.95157,-16.974169,-40.06957,苦瓜,苦瓜,fruit30_split/val/苦瓜/20.jpg
193.1556,308.73068,36.719193,苦瓜,苦瓜,fruit30_split/val/苦瓜/21.jpg
252.17735,187.288,158.66396,苦瓜,苦瓜,fruit30_split/val/苦瓜/29.jpeg
-94.4022,-32.415848,129.76813,苦瓜,菠萝,fruit30_split/val/苦瓜/4.jpg
-200.5853,-231.31073,319.7144,苦瓜,苦瓜,fruit30_split/val/苦瓜/41.jpeg
227.02267,-32.850292,-15.23128,苦瓜,苦瓜,fruit30_split/val/苦瓜/43.jpg
-137.30736,-218.12463,326.229,苦瓜,苦瓜,fruit30_split/val/苦瓜/48.jpg
336.54443,-284.62796,-53.39627,苦瓜,黄瓜,fruit30_split/val/苦瓜/53.jpg
-114.34018,-256.59473,367.04044,苦瓜,黄瓜,fruit30_split/val/苦瓜/69.jpg
-87.060616,-208.24525,329.73944,苦瓜,苦瓜,fruit30_split/val/苦瓜/7.jpg
412.54126,117.91359,-3.5551112,苦瓜,苦瓜,fruit30_split/val/苦瓜/72.jpg
-99.72986,-307.8446,-120.63302,苦瓜,黄瓜,fruit30_split/val/苦瓜/80.jpg
-26.571173,-235.8932,367.3217,苦瓜,苦瓜,fruit30_split/val/苦瓜/81.jpeg
-67.829475,-241.14815,341.6066,苦瓜,苦瓜,fruit30_split/val/苦瓜/95.jpg
-303.1519,40.366276,7.6230283,苹果-红,葡萄-红,fruit30_split/val/苹果-红/10.jpg
-132.67554,-269.4475,-3.098134,苹果-红,苹果-红,fruit30_split/val/苹果-红/107.jpg
-271.48962,-252.2624,-28.975845,苹果-红,苹果-红,fruit30_split/val/苹果-红/109.jpg
-146.98636,-360.06732,62.54781,苹果-红,苹果-红,fruit30_split/val/苹果-红/110.jpg
-249.96803,-223.23058,66.02647,苹果-红,苹果-红,fruit30_split/val/苹果-红/114.jpg
-191.6214,-373.9561,-21.11143,苹果-红,苹果-红,fruit30_split/val/苹果-红/119.jpg
-140.62236,-4.984029,145.9405,苹果-红,葡萄-红,fruit30_split/val/苹果-红/12.jpg
-293.1038,-309.5298,37.21996,苹果-红,苹果-红,fruit30_split/val/苹果-红/124.jpg
-178.3384,-342.3069,88.89238,苹果-红,苹果-红,fruit30_split/val/苹果-红/128.jpg
-309.33508,-359.04742,15.870736,苹果-红,苹果-红,fruit30_split/val/苹果-红/13.jpg
-150.51532,469.4343,-17.57661,苹果-红,苹果-红,fruit30_split/val/苹果-红/133.jpg
68.481094,-234.72911,266.51535,苹果-红,苹果-红,fruit30_split/val/苹果-红/134.jpg
-161.31926,-315.008,18.61359,苹果-红,苹果-红,fruit30_split/val/苹果-红/139.jpg
-207.10603,-339.65036,-85.700935,苹果-红,苹果-红,fruit30_split/val/苹果-红/140.jpg
-305.65454,-270.02454,-51.509647,苹果-红,苹果-红,fruit30_split/val/苹果-红/158.jpg
-216.83005,-329.72473,84.4217,苹果-红,苹果-红,fruit30_split/val/苹果-红/163.jpg
-288.18347,-347.57166,-15.1072035,苹果-红,苹果-红,fruit30_split/val/苹果-红/166.jpg
-264.3821,-314.10632,-34.45199,苹果-红,苹果-红,fruit30_split/val/苹果-红/169.jpg
83.58312,311.6678,-157.52913,苹果-红,苹果-红,fruit30_split/val/苹果-红/172.jpg
146.0981,-327.09946,-320.98215,苹果-红,苹果-红,fruit30_split/val/苹果-红/177.jpg
-264.03494,-331.73547,-85.456314,苹果-红,苹果-红,fruit30_split/val/苹果-红/18.jpg
-216.21564,-220.27724,-13.499964,苹果-红,苹果-红,fruit30_split/val/苹果-红/180.jpg
-306.52274,-193.54807,7.973798,苹果-红,苹果-红,fruit30_split/val/苹果-红/21.jpg
-278.54327,-241.07555,39.437325,苹果-红,苹果-红,fruit30_split/val/苹果-红/24.jpg
-272.17117,-206.25093,-10.290054,苹果-红,苹果-红,fruit30_split/val/苹果-红/26.jpg
-321.4806,-260.8337,33.110577,苹果-红,苹果-红,fruit30_split/val/苹果-红/27.jpg
-207.32762,-8.543606,-66.6819,苹果-红,苹果-红,fruit30_split/val/苹果-红/47.jpg
370.96973,214.46715,-208.51936,苹果-红,葡萄-红,fruit30_split/val/苹果-红/62.jpg
-240.6153,-1.3935598,45.63793,苹果-红,苹果-红,fruit30_split/val/苹果-红/72.jpg
-294.12784,-234.8825,-87.69007,苹果-红,苹果-红,fruit30_split/val/苹果-红/74.jpg
281.374,-312.2062,-131.175,苹果-红,苹果-红,fruit30_split/val/苹果-红/75.jpg
122.18501,-124.52799,-367.55368,苹果-红,苹果-红,fruit30_split/val/苹果-红/78.jpg
-177.2047,-276.6251,41.777145,苹果-红,苹果-红,fruit30_split/val/苹果-红/79.jpg
-217.2036,-11.656274,5.225877,苹果-红,石榴,fruit30_split/val/苹果-红/80.jpg
-368.10416,-259.47452,40.065636,苹果-红,苹果-红,fruit30_split/val/苹果-红/9.jpg
89.267914,-25.763266,-22.82751,苹果-青,苹果-青,fruit30_split/val/苹果-青/104.jpg
78.32781,-21.627117,55.532234,苹果-青,苹果-青,fruit30_split/val/苹果-青/112.jpg
-99.587265,-72.52559,5.7827654,苹果-青,苹果-青,fruit30_split/val/苹果-青/113.jpg
141.02307,8.877406,87.19122,苹果-青,苹果-青,fruit30_split/val/苹果-青/117.jpg
23.209044,-8.26666,98.0848,苹果-青,苹果-青,fruit30_split/val/苹果-青/13.jpg
-162.56746,-62.910667,-48.069164,苹果-青,苹果-青,fruit30_split/val/苹果-青/135.jpg
-140.9638,128.79625,229.07599,苹果-青,苹果-青,fruit30_split/val/苹果-青/146.jpg
103.75574,-14.168596,159.62204,苹果-青,苹果-青,fruit30_split/val/苹果-青/152.jpg
133.57433,-80.30574,16.010593,苹果-青,苹果-青,fruit30_split/val/苹果-青/155.jpg
34.40079,37.855682,64.9592,苹果-青,苹果-青,fruit30_split/val/苹果-青/156.jpg
123.54849,18.090214,169.46838,苹果-青,苹果-青,fruit30_split/val/苹果-青/157.jpg
-265.6773,-104.3838,388.90445,苹果-青,苹果-青,fruit30_split/val/苹果-青/158.jpg
-240.78271,-115.29041,410.34528,苹果-青,苹果-青,fruit30_split/val/苹果-青/159.jpg
340.01718,267.74478,191.41951,苹果-青,苹果-青,fruit30_split/val/苹果-青/162.jpg
93.28317,69.71775,107.02201,苹果-青,苹果-青,fruit30_split/val/苹果-青/164.jpg
116.35938,-44.790874,80.03133,苹果-青,苹果-青,fruit30_split/val/苹果-青/167.jpeg
-203.90462,-108.92948,171.16585,苹果-青,苹果-青,fruit30_split/val/苹果-青/168.jpg
-63.27247,158.95802,-363.99783,苹果-青,苹果-青,fruit30_split/val/苹果-青/17.jpg
73.0915,-55.192318,15.203319,苹果-青,苹果-青,fruit30_split/val/苹果-青/173.jpg
-215.4776,149.86633,277.61646,苹果-青,苹果-青,fruit30_split/val/苹果-青/177.jpg
62.87353,9.358946,-50.649548,苹果-青,苹果-青,fruit30_split/val/苹果-青/185.jpg
113.99384,-25.994106,14.799463,苹果-青,苹果-青,fruit30_split/val/苹果-青/189.jpg
-140.62318,175.67137,245.25104,苹果-青,苹果-青,fruit30_split/val/苹果-青/192.jpeg
82.180786,-88.02687,37.22099,苹果-青,苹果-青,fruit30_split/val/苹果-青/193.jpg
-53.852585,214.31717,-398.33743,苹果-青,苹果-青,fruit30_split/val/苹果-青/200.jpg
-0.28969967,2.973816,48.654686,苹果-青,苹果-青,fruit30_split/val/苹果-青/25.jpg
76.72397,62.583736,61.178547,苹果-青,苹果-青,fruit30_split/val/苹果-青/27.jpeg
-197.65651,216.68126,246.90823,苹果-青,苹果-青,fruit30_split/val/苹果-青/3.jpg
58.524216,21.94804,99.03083,苹果-青,苹果-青,fruit30_split/val/苹果-青/32.jpg
42.292343,7.0797076,14.671462,苹果-青,苹果-青,fruit30_split/val/苹果-青/41.jpg
-172.60461,-97.78652,157.11255,苹果-青,苹果-青,fruit30_split/val/苹果-青/51.jpg
-181.70213,161.26593,298.76965,苹果-青,苹果-青,fruit30_split/val/苹果-青/62.jpg
36.16682,-41.94471,62.74852,苹果-青,苹果-青,fruit30_split/val/苹果-青/65.jpg
-183.04565,134.66017,254.78468,苹果-青,苹果-青,fruit30_split/val/苹果-青/67.jpg
-7.483488,32.20538,108.162476,苹果-青,苹果-青,fruit30_split/val/苹果-青/78.jpg
2.2660258,73.71144,75.98063,苹果-青,苹果-青,fruit30_split/val/苹果-青/79.jpg
-2.3069868,7.9787707,5.0771194,苹果-青,苹果-青,fruit30_split/val/苹果-青/95.jpg
-44.24537,-74.671974,263.99435,草莓,草莓,fruit30_split/val/草莓/101.jpeg
8.601633,-371.2112,-52.71083,草莓,草莓,fruit30_split/val/草莓/110.jpg
127.97582,-254.87334,106.221596,草莓,草莓,fruit30_split/val/草莓/113.jpg
-137.76721,-75.84787,309.93262,草莓,草莓,fruit30_split/val/草莓/116.jpg
38.984806,383.6346,153.72948,草莓,草莓,fruit30_split/val/草莓/124.jpg
-65.48559,-79.83486,329.24216,草莓,草莓,fruit30_split/val/草莓/127.jpg
42.22655,337.36325,157.89621,草莓,草莓,fruit30_split/val/草莓/138.jpeg
-33.669144,390.75378,155.70566,草莓,草莓,fruit30_split/val/草莓/140.jpg
-326.9422,-125.14671,284.19595,草莓,草莓,fruit30_split/val/草莓/151.jpg
-67.099785,25.362652,247.1552,草莓,草莓,fruit30_split/val/草莓/152.jpg
-106.43391,-0.77496886,234.05159,草莓,草莓,fruit30_split/val/草莓/155.jpg
-44.54466,426.1105,250.97073,草莓,草莓,fruit30_split/val/草莓/157.jpg
-134.27467,41.011826,266.105,草莓,草莓,fruit30_split/val/草莓/166.jpeg
403.44388,-249.05043,160.48544,草莓,草莓,fruit30_split/val/草莓/180.jpg
-54.06897,-6.9813027,193.59146,草莓,草莓,fruit30_split/val/草莓/182.jpg
-146.37222,40.67159,386.3023,草莓,杨梅,fruit30_split/val/草莓/188.jpg
180.02887,85.72847,76.403534,草莓,草莓,fruit30_split/val/草莓/192.jpg
-95.741806,-25.31558,367.34317,草莓,草莓,fruit30_split/val/草莓/196.jpg
-73.82253,-29.75031,263.57858,草莓,草莓,fruit30_split/val/草莓/199.jpg
-99.95676,-40.207645,313.7815,草莓,草莓,fruit30_split/val/草莓/22.jpg
-181.56412,-19.202917,350.02963,草莓,草莓,fruit30_split/val/草莓/29.jpg
-68.3996,-57.157944,218.13321,草莓,草莓,fruit30_split/val/草莓/31.jpg
25.055109,354.15533,223.43561,草莓,草莓,fruit30_split/val/草莓/34.jpg
-116.314384,116.39972,418.99588,草莓,草莓,fruit30_split/val/草莓/35.jpg
-64.80568,63.867588,294.85922,草莓,草莓,fruit30_split/val/草莓/40.jpg
-80.405106,11.236881,306.34195,草莓,草莓,fruit30_split/val/草莓/47.jpg
-45.572052,-2.8986037,284.61075,草莓,草莓,fruit30_split/val/草莓/56.jpeg
-22.556074,388.39105,204.67525,草莓,草莓,fruit30_split/val/草莓/66.jpg
177.93414,99.87519,112.23154,草莓,草莓,fruit30_split/val/草莓/67.jpg
-132.52245,143.50256,400.2881,草莓,草莓,fruit30_split/val/草莓/69.jpg
104.30889,-201.48445,128.56113,草莓,西瓜,fruit30_split/val/草莓/73.jpg
-214.52689,-4.1402097,346.6494,草莓,草莓,fruit30_split/val/草莓/76.jpg
-78.6017,395.6749,256.35416,草莓,草莓,fruit30_split/val/草莓/78.jpeg
-19.039812,-338.0737,-73.20203,草莓,西红柿,fruit30_split/val/草莓/8.jpg
-27.427975,-44.50384,240.03722,草莓,草莓,fruit30_split/val/草莓/82.jpg
3.9234698,350.6701,177.0155,草莓,草莓,fruit30_split/val/草莓/83.jpeg
-126.668564,-11.056031,284.45053,草莓,草莓,fruit30_split/val/草莓/88.jpg
-38.064587,365.68863,245.29695,草莓,草莓,fruit30_split/val/草莓/92.jpg
125.374306,-28.79628,257.21667,荔枝,荔枝,fruit30_split/val/荔枝/103.jpg
-0.7407312,204.31729,272.3664,荔枝,荔枝,fruit30_split/val/荔枝/109.jpeg
-64.14236,62.618286,-321.81412,荔枝,荔枝,fruit30_split/val/荔枝/11.jpeg
-200.24728,-148.334,1.4250153,荔枝,荔枝,fruit30_split/val/荔枝/110.jpg
-103.0554,348.81607,91.76335,荔枝,杨梅,fruit30_split/val/荔枝/113.jpg
-248.44896,-73.20864,-132.42992,荔枝,荔枝,fruit30_split/val/荔枝/12.jpg
28.867495,34.023163,266.23132,荔枝,荔枝,fruit30_split/val/荔枝/128.jpg
5.103099,-34.059875,287.01126,荔枝,荔枝,fruit30_split/val/荔枝/130.jpg
71.25341,86.22029,226.52557,荔枝,荔枝,fruit30_split/val/荔枝/139.jpg
74.61742,-43.300797,251.83945,荔枝,荔枝,fruit30_split/val/荔枝/144.jpg
135.89633,-63.018856,324.568,荔枝,荔枝,fruit30_split/val/荔枝/153.jpg
78.90025,-69.63948,358.0334,荔枝,荔枝,fruit30_split/val/荔枝/16.jpeg
93.73466,341.43857,96.25503,荔枝,草莓,fruit30_split/val/荔枝/164.jpg
12.065451,45.50918,197.73114,荔枝,荔枝,fruit30_split/val/荔枝/166.jpg
84.03247,-149.40768,129.00096,荔枝,荔枝,fruit30_split/val/荔枝/167.jpg
-114.27257,-41.890152,-171.71817,荔枝,荔枝,fruit30_split/val/荔枝/170.jpg
97.80045,100.31346,312.64743,荔枝,荔枝,fruit30_split/val/荔枝/185.jpg
3.5857852,-15.893303,335.52338,荔枝,荔枝,fruit30_split/val/荔枝/186.jpg
93.54767,-106.18164,320.8215,荔枝,荔枝,fruit30_split/val/荔枝/193.jpg
-213.24577,-51.880188,-219.2027,荔枝,荔枝,fruit30_split/val/荔枝/196.jpeg
152.4922,3.5526803,298.16153,荔枝,荔枝,fruit30_split/val/荔枝/22.jpg
-89.89353,-16.462576,-159.89061,荔枝,荔枝,fruit30_split/val/荔枝/24.jpg
95.74647,-8.473041,336.68823,荔枝,荔枝,fruit30_split/val/荔枝/30.jpg
46.32882,-72.6451,314.88098,荔枝,荔枝,fruit30_split/val/荔枝/34.jpeg
-6.5894685,113.26987,254.40698,荔枝,荔枝,fruit30_split/val/荔枝/43.jpg
-128.06342,367.4135,172.4222,荔枝,荔枝,fruit30_split/val/荔枝/47.jpg
44.014347,-31.08091,321.74197,荔枝,荔枝,fruit30_split/val/荔枝/49.jpg
107.35146,28.974962,305.12964,荔枝,荔枝,fruit30_split/val/荔枝/55.jpg
-105.8499,-25.480993,-217.60759,荔枝,荔枝,fruit30_split/val/荔枝/58.jpeg
19.392729,-67.04859,370.32773,荔枝,荔枝,fruit30_split/val/荔枝/6.jpg
-153.43222,382.6527,134.48741,荔枝,荔枝,fruit30_split/val/荔枝/62.jpg
50.667355,125.132095,293.41953,荔枝,荔枝,fruit30_split/val/荔枝/66.jpg
-37.25515,158.5999,279.20447,荔枝,荔枝,fruit30_split/val/荔枝/70.jpg
24.102144,145.01358,236.377,荔枝,荔枝,fruit30_split/val/荔枝/72.jpg
128.50517,-39.93181,386.75293,荔枝,荔枝,fruit30_split/val/荔枝/73.jpg
107.005424,33.915504,266.55115,荔枝,荔枝,fruit30_split/val/荔枝/84.jpg
-32.66969,86.881294,244.79385,荔枝,荔枝,fruit30_split/val/荔枝/89.jpg
-103.63528,333.77383,134.13187,荔枝,杨梅,fruit30_split/val/荔枝/91.jpeg
53.607944,-233.01266,-49.991776,菠萝,菠萝,fruit30_split/val/菠萝/105.jpg
289.45584,-17.020039,238.91643,菠萝,菠萝,fruit30_split/val/菠萝/107.jpeg
247.77255,-240.2043,-212.43268,菠萝,菠萝,fruit30_split/val/菠萝/108.jpeg
193.96469,-255.65117,-144.80429,菠萝,哈密瓜,fruit30_split/val/菠萝/115.jpg
237.12619,-43.087498,281.52042,菠萝,菠萝,fruit30_split/val/菠萝/132.jpg
285.75073,172.20526,288.27203,菠萝,菠萝,fruit30_split/val/菠萝/134.jpeg
206.50494,-197.8333,-147.17245,菠萝,芒果,fruit30_split/val/菠萝/135.jpg
115.92458,-112.95424,200.92017,菠萝,菠萝,fruit30_split/val/菠萝/14.jpg
44.817307,317.4198,20.639542,菠萝,桂圆,fruit30_split/val/菠萝/143.jpeg
324.50388,84.0694,279.72592,菠萝,菠萝,fruit30_split/val/菠萝/151.jpg
210.78963,-105.28963,219.58276,菠萝,菠萝,fruit30_split/val/菠萝/155.jpg
374.88837,71.8566,308.29797,菠萝,菠萝,fruit30_split/val/菠萝/16.jpeg
285.529,95.44886,306.2117,菠萝,菠萝,fruit30_split/val/菠萝/161.jpeg
369.9757,-33.526756,275.89218,菠萝,菠萝,fruit30_split/val/菠萝/168.jpg
5.1660213,-301.17722,8.256488,菠萝,脐橙,fruit30_split/val/菠萝/17.jpg
204.93068,11.487623,251.40247,菠萝,菠萝,fruit30_split/val/菠萝/171.jpg
305.71152,51.701355,239.5113,菠萝,菠萝,fruit30_split/val/菠萝/172.jpg
257.9484,41.339485,226.02705,菠萝,菠萝,fruit30_split/val/菠萝/174.jpg
339.10233,53.565834,356.03885,菠萝,菠萝,fruit30_split/val/菠萝/179.jpg
196.73323,-185.20006,-190.21246,菠萝,黄瓜,fruit30_split/val/菠萝/183.jpeg
279.8802,157.458,325.63528,菠萝,菠萝,fruit30_split/val/菠萝/188.jpg
360.93784,85.540825,242.7938,菠萝,菠萝,fruit30_split/val/菠萝/190.jpg
206.59436,-226.85928,-208.34372,菠萝,菠萝,fruit30_split/val/菠萝/195.jpg
278.5482,69.47887,187.7049,菠萝,榴莲,fruit30_split/val/菠萝/24.jpg
284.73743,68.70896,274.74707,菠萝,菠萝,fruit30_split/val/菠萝/26.jpg
328.26312,34.157043,287.7061,菠萝,菠萝,fruit30_split/val/菠萝/30.jpg
304.3965,119.76184,247.72676,菠萝,菠萝,fruit30_split/val/菠萝/35.jpeg
335.0361,137.19635,297.86472,菠萝,菠萝,fruit30_split/val/菠萝/40.jpg
283.9572,39.803684,327.2531,菠萝,菠萝,fruit30_split/val/菠萝/41.jpeg
261.31787,208.85315,264.2206,菠萝,菠萝,fruit30_split/val/菠萝/52.jpg
234.95714,4.0234165,213.21294,菠萝,菠萝,fruit30_split/val/菠萝/55.jpeg
202.94019,19.437517,18.003977,菠萝,芒果,fruit30_split/val/菠萝/72.jpg
175.1828,-120.893654,217.57158,菠萝,菠萝,fruit30_split/val/菠萝/79.jpg
317.30975,99.61388,340.00717,菠萝,菠萝,fruit30_split/val/菠萝/8.jpg
225.7549,-99.85025,256.8546,菠萝,菠萝,fruit30_split/val/菠萝/97.jpg
205.92213,-40.392582,191.16798,菠萝,菠萝,fruit30_split/val/菠萝/98.jpg
136.32092,433.75345,1.0189142,菠萝,菠萝,fruit30_split/val/菠萝/99.png
-369.3607,268.75836,-52.568634,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/101.jpg
-242.90524,210.12787,-57.82053,葡萄-白,葡萄-红,fruit30_split/val/葡萄-白/102.jpg
-393.25394,216.36436,-16.459778,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/105.jpg
-301.23386,135.56984,48.849934,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/117.jpeg
-366.29782,182.13748,27.761398,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/122.jpg
-407.2922,175.8262,-78.83615,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/124.jpg
53.724457,-37.91365,161.58733,葡萄-白,苹果-青,fruit30_split/val/葡萄-白/125.jpg
-318.2856,236.77931,-60.946445,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/135.jpg
-354.97336,204.43248,-73.496445,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/145.jpg
-326.97534,277.10626,-26.923994,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/146.jpg
-322.39612,238.81526,58.11649,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/15.jpg
-435.2508,182.37228,80.29175,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/159.jpg
-262.3875,164.57463,-9.552784,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/164.jpg
-405.64636,133.14383,-70.32723,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/165.jpg
-279.67007,137.01189,-20.282408,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/167.jpg
-398.0328,209.38774,-115.82449,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/185.jpg
-341.46857,166.23578,-69.90051,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/186.jpg
-408.63306,209.12323,55.33904,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/187.jpg
-339.77063,184.13997,-11.238474,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/191.jpg
-343.28745,223.2876,18.612833,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/193.jpg
-416.2594,227.25015,99.22275,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/200.jpg
-358.23697,172.70361,-110.3681,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/3.jpg
-294.94104,183.22534,43.06656,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/32.jpg
-354.68274,138.80336,-24.763866,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/52.jpg
-474.19897,178.15646,26.020924,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/54.jpg
-344.88556,203.29813,72.62811,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/62.jpg
-189.98273,-226.82352,-400.3559,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/65.jpg
-411.5813,139.95306,94.15421,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/68.jpg
-297.94684,213.2688,-22.29849,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/79.jpg
-278.34262,231.73018,32.398663,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/8.jpg
-431.36212,144.2806,55.33784,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/88.jpg
-293.95493,89.785225,-212.53474,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/102.jpg
-247.25609,47.48936,-177.54259,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/110.jpg
-295.43378,240.70454,-177.84781,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/112.jpg
-154.41109,64.517235,-228.74937,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/115.jpg
-303.64703,64.06075,-172.4821,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/13.jpeg
-357.98602,50.314926,46.40619,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/152.jpg
-265.17947,188.6328,-81.6513,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/156.jpeg
-271.65195,46.621284,-238.88925,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/157.jpg
-313.98538,105.77839,-138.86562,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/16.jpg
-260.5107,125.38675,-176.74052,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/169.jpg
-230.40416,42.054184,-267.36554,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/185.jpg
-294.84073,162.74246,-233.54407,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/188.jpg
-163.29626,49.17419,-135.65346,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/194.jpg
-227.76813,3.615782,-258.34705,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/2.jpg
-254.65434,5.0562177,-164.33473,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/30.jpg
-274.53366,97.881546,-124.24315,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/35.jpg
-244.40427,69.56101,-109.25095,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/39.jpeg
-231.038,171.62997,-191.99414,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/46.jpg
-224.70505,89.269966,-253.60689,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/50.jpg
