图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,哈密瓜-预测置信度,圣女果-预测置信度,山竹-预测置信度,杨梅-预测置信度,柚子-预测置信度,柠檬-预测置信度,桂圆-预测置信度,梨-预测置信度,椰子-预测置信度,榴莲-预测置信度,火龙果-预测置信度,猕猴桃-预测置信度,石榴-预测置信度,砂糖橘-预测置信度,胡萝卜-预测置信度,脐橙-预测置信度,芒果-预测置信度,苦瓜-预测置信度,苹果-红-预测置信度,苹果-青-预测置信度,草莓-预测置信度,荔枝-预测置信度,菠萝-预测置信度,葡萄-白-预测置信度,葡萄-红-预测置信度,西瓜-预测置信度,西红柿-预测置信度,车厘子-预测置信度,香蕉-预测置信度,黄瓜-预测置信度
fruit30_split/val/苦瓜/107.jpeg,17,苦瓜,29.0,黄瓜,17.0,苦瓜,14.0,胡萝卜,1.0,0.00093113637,8.03765e-06,2.616257e-07,0.000108184366,0.0025314456,5.7132384e-05,8.862318e-06,1.659106e-06,7.163368e-05,0.0031700823,1.3531025e-05,0.00045852963,2.780221e-06,1.0577996e-05,0.017396327,4.6535373e-05,0.00017179635,0.039232243,4.4089043e-06,1.04446335e-05,2.174753e-05,2.3424025e-06,0.0002406873,0.0012145083,7.4798495e-06,0.0047810087,6.7230365e-05,2.0024159e-07,0.0012208594,0.92820835
fruit30_split/val/苦瓜/122.jpg,17,苦瓜,17.0,苦瓜,29.0,黄瓜,25.0,西瓜,1.0,1.6889082e-05,2.1903327e-06,2.481119e-07,1.0475709e-06,5.146286e-05,1.2343078e-05,4.713748e-06,2.3699808e-05,5.840077e-05,8.477005e-06,1.877672e-05,9.441086e-06,6.330821e-06,1.2470568e-07,1.3865974e-05,1.7684979e-05,1.6410944e-05,0.96975356,9.77384e-06,3.495727e-05,2.3968725e-05,1.2570809e-05,5.464866e-05,0.00028650675,1.8547285e-06,0.0005864333,5.7832174e-05,8.740632e-08,0.00015054368,0.02876507
fruit30_split/val/苦瓜/126.jpg,17,苦瓜,17.0,苦瓜,29.0,黄瓜,3.0,杨梅,1.0,0.00046949374,3.225511e-05,5.387844e-07,0.007582707,0.0017750763,1.2970223e-05,1.0854682e-05,3.65719e-05,5.2221523e-05,0.0002264579,5.200017e-05,0.0002396057,1.5192886e-06,8.7802185e-08,0.00020488123,8.515357e-06,1.7889608e-05,0.5884042,3.3195263e-08,5.7878256e-05,8.118691e-05,0.00039882178,4.559825e-06,3.589581e-05,8.156722e-06,1.7818416e-05,1.9564572e-05,3.161682e-07,7.270122e-06,0.4002407
fruit30_split/val/苦瓜/134.jpg,17,苦瓜,17.0,苦瓜,29.0,黄瓜,23.0,葡萄-白,1.0,1.1103484e-05,1.6645947e-06,2.0867715e-07,1.2125005e-05,1.1319027e-05,5.3346612e-05,2.039816e-05,2.5535324e-05,2.7761902e-05,1.6281833e-06,4.0843872e-07,2.9678286e-06,2.4767191e-06,4.0946386e-08,0.00011788601,1.0213764e-05,0.00018777023,0.73565066,1.5375935e-08,8.006243e-05,3.035964e-06,8.68393e-06,7.3995075e-06,0.0005475659,3.560552e-06,0.00011467671,5.564047e-06,7.749641e-08,9.0286325e-05,0.26300168
fruit30_split/val/苦瓜/135.jpeg,17,苦瓜,17.0,苦瓜,29.0,黄瓜,25.0,西瓜,1.0,0.00058141537,0.0003010788,1.6782427e-06,0.00053599675,0.0014721304,0.0013472392,0.0017811556,0.0001881415,0.0034041784,0.0002814299,0.0027655195,0.00045866022,0.0006542065,0.00034019427,0.019888105,0.00016056249,0.004793847,0.53180987,3.2836156e-06,0.0026139314,0.006321861,0.00013407184,0.0001630053,0.002180754,5.2678228e-05,0.053314224,0.0022733319,1.816297e-05,4.291574e-05,0.3621163
fruit30_split/val/苦瓜/136.jpg,17,苦瓜,17.0,苦瓜,29.0,黄瓜,11.0,猕猴桃,1.0,0.002985733,8.263109e-05,1.8418693e-06,0.00042485062,0.0012338846,0.0004053145,0.00025273062,0.00022559697,0.00020369852,0.00274485,0.0001467026,0.0043065837,1.2139633e-05,2.4650299e-06,0.0025610693,0.0005522527,0.0010199149,0.842468,2.8544578e-06,0.00023954264,2.014601e-05,1.5739966e-05,0.00053002936,0.0033470783,1.9508481e-05,0.0012284161,6.0004742e-05,1.0034323e-05,0.00043484915,0.1344615
fruit30_split/val/苦瓜/148.jpg,17,苦瓜,17.0,苦瓜,29.0,黄瓜,25.0,西瓜,1.0,0.0005889982,0.00061189005,6.571512e-05,0.00171436,0.012077154,0.003732404,0.0029776352,0.00040412907,0.011154861,0.00586152,0.0005589043,0.017179905,0.0023604482,9.07617e-05,0.019096151,0.001494329,0.0051181554,0.46440974,6.729442e-05,0.00081654376,0.0007845454,0.00032407607,0.0011812664,0.006417606,0.0005988493,0.060278215,0.000675303,3.8398462e-05,0.001915228,0.37740564
fruit30_split/val/苦瓜/150.jpg,17,苦瓜,17.0,苦瓜,29.0,黄瓜,20.0,草莓,1.0,3.998817e-05,0.00024708995,2.2294685e-07,3.8207645e-06,7.5666394e-05,6.182768e-06,9.757049e-07,1.1376119e-06,3.5009514e-06,4.0568702e-06,0.0001567478,7.299817e-08,3.145371e-05,4.007683e-08,1.2445993e-05,2.2409067e-07,8.975377e-06,0.9939221,2.1705824e-07,1.4550937e-05,0.0015491949,0.0002145547,5.207098e-06,0.00023034478,8.5078966e-05,0.0014247898,0.0003699696,2.3756187e-05,1.8836174e-06,0.0015658442
fruit30_split/val/苦瓜/154.jpg,17,苦瓜,17.0,苦瓜,29.0,黄瓜,23.0,葡萄-白,1.0,0.00067693926,0.00035236898,7.4720585e-05,0.00023034499,0.011902242,0.016545031,0.005580636,0.0026312484,0.0019274818,0.00032531034,0.0011905567,0.0025985134,0.00045337423,8.6562155e-05,0.00398357,0.0023803257,0.0009995258,0.52557963,3.137101e-05,0.010211101,0.0009186044,0.00012891476,0.0010535266,0.018181639,0.0003059945,0.011054663,0.00075651135,3.2535034e-05,0.0018708163,0.377936
fruit30_split/val/苦瓜/158.jpg,17,苦瓜,17.0,苦瓜,29.0,黄瓜,23.0,葡萄-白,1.0,2.1057764e-05,0.00015744058,3.2889923e-07,2.5013438e-05,5.0127765e-05,8.149772e-05,2.0448342e-05,2.5080592e-06,3.0512341e-05,0.000109359185,1.5970309e-05,5.0521476e-06,0.0002619543,1.807156e-06,0.00020897148,1.2538133e-05,7.394399e-05,0.83826137,7.196855e-07,0.0001036532,0.000100995945,4.7542326e-05,0.00011156193,0.02431474,0.0006761282,4.565465e-05,0.00016729633,2.116565e-06,3.6836848e-06,0.13508601
fruit30_split/val/苦瓜/161.jpg,17,苦瓜,25.0,西瓜,14.0,胡萝卜,17.0,苦瓜,1.0,0.0016155477,0.0006839557,2.7246585e-06,0.013571824,0.0019100759,0.0009213,0.00011758846,4.266773e-05,0.00011186884,7.0790857e-06,1.3887379e-05,8.256644e-06,0.00014632098,7.164096e-06,0.09486379,0.00016609997,0.016366616,0.08647137,1.1585096e-05,0.001132785,0.0059572305,0.004117376,5.199032e-05,0.022968784,0.004061351,0.6596569,0.01241831,3.0713832e-07,0.00012337594,0.07247182
fruit30_split/val/苦瓜/167.jpg,17,苦瓜,25.0,西瓜,17.0,苦瓜,14.0,胡萝卜,1.0,0.0035960437,0.0017282909,2.6617754e-06,0.0051269187,0.0010142924,0.0015395033,0.00047218843,3.0836716e-05,8.760277e-05,1.2458007e-05,5.0138997e-06,3.031206e-05,6.571131e-05,3.2878903e-05,0.1793019,0.00010951213,0.073823355,0.2546761,2.6754062e-06,0.00020801002,0.008569639,0.008278091,0.00027660167,0.069849566,0.009851649,0.33620623,0.01551147,4.078097e-07,0.0010738951,0.028516168
fruit30_split/val/苦瓜/171.jpg,17,苦瓜,17.0,苦瓜,29.0,黄瓜,25.0,西瓜,1.0,3.7270645e-05,3.8749554e-06,4.2955207e-08,3.6325578e-06,4.613241e-06,8.024742e-07,3.636429e-08,1.8037348e-07,7.0308115e-06,4.8069854e-08,6.201829e-08,3.7759403e-08,2.7172707e-08,1.7120679e-09,3.3198976e-08,7.33257e-09,5.6513096e-07,0.7684763,1.1956225e-08,6.286006e-07,3.2079184e-05,1.1068309e-07,1.5874525e-06,4.2455176e-06,2.8582537e-08,0.0023488475,1.1486796e-05,3.6748863e-06,0.00040898853,0.22865391
fruit30_split/val/苦瓜/175.jpg,17,苦瓜,17.0,苦瓜,29.0,黄瓜,25.0,西瓜,1.0,0.00025263918,4.8732763e-05,1.4388708e-07,4.519797e-07,7.5280122e-06,0.00014294604,1.06180505e-05,1.1550191e-05,9.46451e-06,0.00013966319,1.3557686e-05,9.438978e-05,5.329568e-06,6.4512446e-06,0.001035943,4.462761e-06,0.00010708562,0.93661505,3.6378026e-08,7.7485725e-05,0.00094534375,2.186851e-05,0.0001025042,0.0036699155,7.093947e-06,0.015523929,0.0017958627,2.6684816e-07,4.8445254e-06,0.039344925
fruit30_split/val/苦瓜/183.jpg,17,苦瓜,17.0,苦瓜,29.0,黄瓜,25.0,西瓜,1.0,0.001317912,0.00034621524,0.0019601563,5.661686e-06,0.00021618363,0.0015937403,2.9524557e-05,2.686144e-06,0.00017521632,0.0006626338,0.00024937541,3.4202116e-05,2.3167815e-05,1.6134878e-06,6.9634875e-06,7.382121e-07,0.000100157195,0.70663685,2.1799107e-05,0.00036757067,0.0015338137,1.1608708e-05,0.000107941974,0.001297734,0.0002454501,0.057670977,0.0009784779,3.6179175e-05,1.2867093e-05,0.22435264
fruit30_split/val/苦瓜/185.jpeg,17,苦瓜,17.0,苦瓜,23.0,葡萄-白,21.0,荔枝,1.0,5.6460998e-05,7.1537847e-06,3.926242e-05,4.260089e-06,3.253535e-05,1.8032633e-05,5.493441e-06,0.00031771415,2.6082176e-05,1.1264147e-05,4.1968655e-05,1.4182682e-06,2.0786226e-06,2.776854e-07,1.1215814e-07,2.533649e-06,8.507382e-05,0.9799589,2.8180384e-06,6.0234506e-05,0.00014964848,0.0032865622,0.000481369,0.012446565,0.000110824454,6.1947554e-05,6.2048043e-06,1.2947064e-07,9.963862e-05,0.0026834502
fruit30_split/val/苦瓜/188.jpg,17,苦瓜,17.0,苦瓜,29.0,黄瓜,23.0,葡萄-白,1.0,1.5918093e-05,1.5308885e-06,4.3952935e-09,2.8110114e-07,4.993642e-07,6.133721e-07,8.1019266e-07,1.0218311e-08,1.8176257e-07,8.318754e-08,1.5513342e-07,7.927374e-07,1.1623223e-07,5.211358e-07,1.4353348e-06,5.1523024e-08,7.755285e-06,0.9955064,2.370346e-09,2.4689564e-06,0.00023005546,7.8657274e-07,4.9200685e-07,0.0005402534,1.6740577e-08,3.8971204e-05,5.0223607e-05,1.2417462e-10,4.0714765e-09,0.0035994488
fruit30_split/val/苦瓜/19.jpg,17,苦瓜,17.0,苦瓜,29.0,黄瓜,25.0,西瓜,1.0,0.00015625615,1.9722876e-05,6.66484e-08,2.4761669e-06,3.6289486e-05,5.437231e-06,4.0535187e-07,1.7356084e-05,2.8991446e-05,8.828101e-07,1.6210628e-06,6.409211e-07,3.058862e-08,1.3913091e-08,2.6559957e-07,8.719457e-08,8.638188e-06,0.98986584,1.5719365e-07,5.231291e-05,0.00036373126,0.000105620566,7.329024e-06,3.8886737e-05,1.4055383e-05,0.0013358014,1.0352262e-05,1.5127267e-06,0.00012205818,0.0078031393
fruit30_split/val/苦瓜/193.jpg,17,苦瓜,17.0,苦瓜,3.0,杨梅,26.0,西红柿,1.0,0.0023954613,0.0012984534,0.00027725007,0.1886664,0.00296568,0.007769715,0.001522115,0.0006422314,0.0009055593,5.7698086e-05,4.7955136e-06,0.00011880075,0.013691011,0.00015842813,0.022889316,0.002468179,0.16775401,0.31670204,2.8350134e-05,0.011744099,0.0015325353,0.0004528645,0.002179879,0.033215262,0.00089427293,0.008251839,0.1827565,6.239781e-05,0.0012879889,0.027306838
fruit30_split/val/苦瓜/194.jpg,17,苦瓜,6.0,桂圆,17.0,苦瓜,23.0,葡萄-白,1.0,0.017884977,3.463551e-07,6.0916456e-05,0.00022796131,0.06575047,0.0065353885,0.3740873,0.034655314,0.0030213406,0.0023508333,1.9932455e-05,0.0057005663,0.00020652708,0.00012836272,6.3062907e-06,0.0016802012,0.011635953,0.21711373,0.00015008725,0.016447056,0.00046325236,0.04620559,0.0002953518,0.16647466,0.00017838657,0.0013292423,2.4321185e-05,2.1426586e-06,0.0011001661,0.02626328
fruit30_split/val/苦瓜/20.jpg,17,苦瓜,17.0,苦瓜,29.0,黄瓜,3.0,杨梅,1.0,0.0007252183,0.00024471883,4.2361095e-05,0.005948095,4.8458693e-05,0.000988333,2.9079973e-05,0.00013248798,0.0001306339,7.374887e-06,4.4381602e-05,3.3974855e-05,1.0881242e-05,1.0097738e-05,5.9588165e-05,4.087958e-05,0.00032009947,0.7233193,1.6557099e-06,0.004512729,0.0039037918,0.0010153952,0.00057950366,0.0025524471,0.0004250822,0.0015745782,0.00030505736,2.1534117e-05,4.905863e-05,0.25292316
fruit30_split/val/苦瓜/21.jpg,17,苦瓜,17.0,苦瓜,29.0,黄瓜,23.0,葡萄-白,1.0,7.609725e-06,1.8305258e-06,1.19044e-07,4.8016273e-06,9.873938e-05,2.9356419e-05,4.5586476e-05,3.3153636e-05,3.8740796e-05,1.712002e-05,1.0755325e-05,3.6244324e-05,8.455608e-06,4.6215655e-06,2.5234036e-05,1.8141686e-06,6.546615e-05,0.70822734,2.576863e-06,5.8910635e-05,7.225864e-05,3.959617e-05,2.4188037e-05,0.0032649697,1.4184875e-05,0.0004584372,6.830257e-06,4.4956568e-07,6.197378e-05,0.28733858
fruit30_split/val/苦瓜/29.jpeg,17,苦瓜,17.0,苦瓜,29.0,黄瓜,21.0,荔枝,1.0,7.573106e-05,4.8152375e-05,0.0010079521,0.0007209118,0.00027427045,7.607373e-05,0.00030468698,3.58351e-05,0.00022014219,0.0003055206,2.4336317e-05,2.4154971e-05,9.045734e-06,4.9716323e-06,3.1900422e-06,1.0500898e-06,0.00015281602,0.97704846,5.908274e-06,0.00011986823,0.0004150747,0.0049467674,7.951973e-05,0.0031059938,0.0004764947,0.0010392898,0.00013233036,5.150429e-06,7.415136e-05,0.009262144
fruit30_split/val/苦瓜/4.jpg,17,苦瓜,22.0,菠萝,17.0,苦瓜,21.0,荔枝,1.0,0.0003116897,0.017533336,7.4660807e-06,0.0021220746,0.0009192541,0.007248926,0.0036357553,0.00027022514,7.801801e-06,0.00069929357,8.003747e-05,6.698318e-06,0.07478393,0.006682636,0.011448797,0.003429403,0.080813766,0.26085553,0.0004007335,2.6233978e-05,0.048450492,0.13607125,0.27703217,0.018682715,0.0031054784,0.00035891726,0.006961836,6.662929e-05,0.0017775006,0.036209427
fruit30_split/val/苦瓜/41.jpeg,17,苦瓜,17.0,苦瓜,25.0,西瓜,23.0,葡萄-白,1.0,6.03288e-05,2.7959618e-06,3.4251354e-06,1.0222353e-06,0.00026529664,6.543448e-05,1.104862e-05,0.00010173095,0.0005930069,0.0019484714,0.00019026788,8.130826e-05,1.011177e-06,4.1509108e-07,4.4951355e-07,6.357689e-07,0.00011180622,0.8991066,0.00014133833,0.0036895196,0.0017330929,0.00042035134,0.0002853044,0.035644237,3.806555e-05,0.05143474,0.00020207452,4.8299753e-06,0.00014522036,0.00371614
fruit30_split/val/苦瓜/43.jpg,17,苦瓜,17.0,苦瓜,23.0,葡萄-白,19.0,苹果-青,1.0,2.6036176e-05,4.7592246e-05,9.71134e-08,3.7372683e-05,0.00043207023,0.00015821157,2.8986817e-05,9.115737e-05,0.00010215998,0.00021326779,2.1969472e-05,8.362446e-05,2.4433011e-05,1.3134161e-06,5.144881e-06,1.3196984e-05,0.00074729364,0.9881743,7.030826e-07,0.0016727924,0.00020852244,0.00015974359,1.9826159e-05,0.005997937,1.814035e-05,6.9548754e-05,3.5617144e-05,1.379351e-06,0.000117232594,0.0014902442
fruit30_split/val/苦瓜/48.jpg,17,苦瓜,17.0,苦瓜,29.0,黄瓜,25.0,西瓜,1.0,0.00023501739,2.0432435e-06,1.1655411e-05,5.0035774e-06,6.6054e-05,8.759509e-05,0.000107458116,4.07633e-06,0.00026492248,3.9117007e-05,3.8761064e-07,0.00016170958,1.2842214e-06,6.776661e-06,3.9409446e-05,8.438455e-06,0.002907983,0.71919477,2.541557e-07,6.894748e-05,4.7135993e-05,8.26051e-06,0.00011729546,0.002779482,6.7444503e-06,0.0063892794,0.00016646962,1.2089757e-06,6.475867e-05,0.26720655
fruit30_split/val/苦瓜/53.jpg,17,苦瓜,29.0,黄瓜,17.0,苦瓜,0.0,哈密瓜,1.0,0.061660692,4.582928e-05,1.4649139e-06,3.7015805e-05,0.00025673228,0.0031872136,8.425312e-08,4.821934e-06,2.1882503e-05,6.672383e-05,8.653772e-05,1.9563617e-05,1.6525783e-07,1.9863457e-07,0.00015862218,1.5984994e-06,0.0008556376,0.26383236,1.5358257e-08,1.4046708e-05,0.00072540296,1.6824882e-06,0.0008928013,0.026931828,1.4174265e-05,0.0010682238,1.29615155e-05,7.423203e-08,8.892816e-05,0.6400127
fruit30_split/val/苦瓜/69.jpg,17,苦瓜,29.0,黄瓜,17.0,苦瓜,14.0,胡萝卜,1.0,5.266032e-05,9.851735e-07,1.8676579e-08,3.8309498e-08,7.527225e-07,2.143812e-06,1.7733402e-07,1.0530521e-08,5.2723863e-08,1.1334876e-08,6.979623e-08,2.1573346e-07,7.9112425e-08,1.9010742e-09,0.00015291225,3.3658534e-09,3.7021706e-05,0.3351079,7.895447e-11,2.343978e-06,3.3179174e-07,5.5479802e-08,1.50297765e-05,3.8813963e-05,2.9559274e-08,5.1285122e-05,3.5179208e-05,2.4932625e-10,3.1999767e-07,0.66450155
fruit30_split/val/苦瓜/7.jpg,17,苦瓜,17.0,苦瓜,23.0,葡萄-白,29.0,黄瓜,1.0,0.00018065603,2.7516808e-05,2.751694e-07,1.1171974e-06,0.000106436724,1.3088826e-05,1.658869e-05,2.4265628e-05,2.7796e-06,9.4772564e-05,1.7764178e-06,1.0450021e-05,2.4716395e-05,3.1657894e-08,1.0268424e-05,8.039964e-08,0.0005877045,0.93046993,3.986637e-07,5.605693e-05,2.607521e-05,3.198423e-05,7.928609e-05,0.060506992,2.5430476e-05,0.0022022435,0.00017754543,4.457878e-07,1.8237722e-06,0.0053192256
fruit30_split/val/苦瓜/72.jpg,17,苦瓜,17.0,苦瓜,29.0,黄瓜,25.0,西瓜,1.0,0.000689542,0.00042383958,1.4507068e-06,1.7771193e-06,5.948258e-05,4.2774776e-05,4.1292574e-07,3.1548702e-06,5.964885e-05,0.0002128565,3.2786145e-05,0.0001916963,8.914863e-08,8.5767255e-08,0.0021778739,2.2984443e-07,1.6671334e-05,0.8386997,8.042189e-06,1.0613785e-05,0.0004162241,0.0002624189,0.00090220483,0.00060640124,6.235224e-05,0.004921544,9.861603e-05,1.8271661e-05,5.6877125e-05,0.15002231
fruit30_split/val/苦瓜/80.jpg,17,苦瓜,29.0,黄瓜,17.0,苦瓜,25.0,西瓜,1.0,0.00019679165,0.0003701928,3.6757578e-05,2.9529488e-07,5.5846136e-05,8.142964e-05,2.4457424e-05,7.9294405e-06,0.0005467332,7.87045e-06,7.272266e-06,0.0001360685,1.9318975e-06,7.902241e-06,0.009610193,7.5127787e-06,6.64766e-05,0.09787583,7.5549683e-06,0.00035390185,0.0014629246,1.2239463e-05,0.0008270697,0.00012591532,5.7829748e-06,0.01126173,0.00049191,1.1189051e-06,1.196497e-05,0.8763964
fruit30_split/val/苦瓜/81.jpeg,17,苦瓜,17.0,苦瓜,29.0,黄瓜,20.0,草莓,1.0,1.842266e-05,0.0003500959,4.001192e-06,2.1263499e-05,0.001345694,4.0330913e-05,2.5984102e-05,2.5042402e-06,0.00012318493,1.1950344e-05,0.00013134784,3.8314764e-05,6.2842715e-05,3.0937397e-06,7.880986e-05,2.5885624e-06,7.774721e-05,0.8205488,1.4768896e-05,4.336364e-05,0.012950779,1.2267642e-05,2.9200171e-05,0.0049005193,4.6141562e-05,0.0046141413,0.009917166,7.059601e-05,2.9279963e-06,0.14451125
fruit30_split/val/苦瓜/95.jpg,17,苦瓜,17.0,苦瓜,23.0,葡萄-白,29.0,黄瓜,1.0,0.0016180632,2.3197454e-06,1.4201416e-06,7.679937e-06,0.0011346457,0.0004764009,5.875306e-05,6.772323e-05,0.00012007888,0.000709276,9.826758e-05,3.6873807e-06,1.7879513e-05,2.0322618e-06,0.00068649766,2.570099e-05,0.0008024448,0.5730236,2.4414052e-07,1.36736135e-05,0.0010833397,2.3298475e-05,0.008194145,0.29319853,6.1606074e-06,0.0040459028,0.00024259817,3.456768e-07,1.4181448e-05,0.11432112
fruit30_split/val/苹果-红/10.jpg,18,苹果-红,24.0,葡萄-红,12.0,石榴,26.0,西红柿,0.0,5.752944e-06,0.0003729793,0.0003444406,4.5475328e-05,0.009940169,1.4316054e-05,0.00024610752,3.774318e-05,0.0006848778,3.7096927e-06,6.740469e-06,0.00014902085,0.045073144,0.0001692702,8.678092e-06,7.827279e-06,0.00024760194,3.6912222e-06,0.010555307,4.8544567e-05,1.5991835e-05,0.022863375,1.5321358e-07,2.5510928e-05,0.8772039,0.00017558345,0.031704735,4.4336317e-05,4.0998714e-07,6.2649025e-07
fruit30_split/val/苹果-红/107.jpg,18,苹果-红,18.0,苹果-红,26.0,西红柿,4.0,柚子,1.0,3.3550236e-06,4.0877232e-05,3.0350796e-07,6.457182e-05,0.0105683785,0.00054006494,0.00041861463,9.5959556e-05,0.0004458469,1.4547382e-05,2.541265e-06,6.2730505e-06,0.0008424151,0.00045779193,6.7002925e-06,0.0020590788,0.0001833546,2.067254e-06,0.95681125,0.006531896,3.8661467e-05,5.272249e-05,0.00031260453,4.0251627e-05,9.0639776e-05,0.0003036682,0.01989581,6.504941e-05,5.1607865e-05,5.3024178e-05
fruit30_split/val/苹果-红/109.jpg,18,苹果-红,18.0,苹果-红,12.0,石榴,4.0,柚子,1.0,3.2249915e-07,9.0612666e-08,2.0218943e-06,2.2677898e-06,2.1291615e-05,6.3202515e-07,1.5624687e-06,3.065792e-06,3.7445802e-06,3.2431437e-08,3.3336082e-07,2.493459e-07,0.0031742558,1.8016513e-05,5.993108e-08,8.996095e-06,4.07218e-06,2.8173628e-09,0.9966897,9.041206e-06,9.702875e-07,9.227929e-06,6.26964e-08,1.8440736e-05,1.13664055e-05,1.303271e-06,1.3359922e-05,5.4040465e-06,7.604181e-09,4.659788e-08
fruit30_split/val/苹果-红/110.jpg,18,苹果-红,18.0,苹果-红,12.0,石榴,26.0,西红柿,1.0,3.1931094e-07,1.2531818e-05,9.828699e-05,7.400948e-06,0.00025808392,0.0004892913,1.3544183e-05,0.00017175544,3.6584102e-06,1.9148676e-05,1.5301644e-06,1.3809422e-05,0.008864118,0.00059646525,2.4735363e-07,9.894241e-05,0.00044626644,5.1962783e-08,0.98575854,2.9423178e-05,5.98193e-06,1.32007635e-05,3.0870124e-05,1.4671664e-05,3.3375883e-07,3.9375395e-06,0.0028060456,0.00023417958,6.9099774e-06,4.8545604e-07
fruit30_split/val/苹果-红/114.jpg,18,苹果-红,18.0,苹果-红,4.0,柚子,25.0,西瓜,1.0,5.3041776e-07,1.2832316e-05,1.108237e-05,3.6491117e-05,0.0015253971,2.694854e-05,9.0838034e-07,7.4287937e-06,2.9840255e-06,3.6396682e-07,0.00012111779,1.03482144e-07,1.4281762e-05,1.7368217e-07,9.498495e-09,2.214947e-07,1.4325105e-06,4.412828e-07,0.99644655,4.78689e-06,2.9191558e-05,0.0001304108,7.5092225e-07,3.6431828e-07,4.5562032e-05,0.0014670348,9.749357e-05,1.4359334e-05,1.5382105e-07,7.0266924e-07
fruit30_split/val/苹果-红/119.jpg,18,苹果-红,18.0,苹果-红,24.0,葡萄-红,12.0,石榴,1.0,4.4835254e-08,8.1115195e-06,0.00022635498,1.2030257e-06,0.00019708004,7.01803e-07,3.7298647e-05,1.0732007e-05,1.619411e-05,6.5686954e-06,6.211307e-05,8.90243e-05,0.0035402237,2.7578153e-05,3.5722183e-05,8.174313e-06,4.7819256e-05,2.9678995e-07,0.9899607,1.4709252e-06,2.1519188e-06,5.1644427e-05,7.1718446e-08,7.898264e-05,0.0053961766,9.406805e-05,9.758543e-05,1.4905338e-06,1.931776e-07,2.6625807e-07
fruit30_split/val/苹果-红/12.jpg,18,苹果-红,24.0,葡萄-红,16.0,芒果,18.0,苹果-红,1.0,7.9066216e-05,0.0040590107,0.0028017366,0.02407144,0.021085678,0.007637681,0.018088486,0.00061791757,0.00026042844,3.4040997e-05,4.889867e-05,0.004622156,0.05252904,0.0002191938,3.690256e-05,0.0001068686,0.2120374,3.3770164e-05,0.1960219,0.00124717,0.0010820596,0.055802274,2.479064e-05,0.0069811754,0.31077504,0.0718285,0.0075118723,0.00021808971,6.3427426e-05,7.395924e-05
fruit30_split/val/苹果-红/124.jpg,18,苹果-红,18.0,苹果-红,4.0,柚子,12.0,石榴,1.0,3.2067287e-06,1.6932002e-08,1.093839e-06,6.4100516e-07,6.1943225e-05,1.2976257e-07,4.084214e-07,8.793734e-08,5.9408676e-06,2.4149822e-09,1.3496621e-07,4.4049983e-08,5.8949256e-05,6.6674585e-07,4.750872e-08,2.133315e-07,2.0633738e-07,2.4577662e-09,0.99980336,3.02437e-07,3.2903185e-06,1.8928318e-05,3.349996e-08,1.6803363e-06,7.549315e-07,1.4178561e-05,1.0946182e-05,1.2810436e-05,8.241591e-08,3.7657526e-09
fruit30_split/val/苹果-红/128.jpg,18,苹果-红,18.0,苹果-红,12.0,石榴,26.0,西红柿,1.0,1.5128164e-06,0.0010362937,6.586631e-05,0.0057782987,0.05022869,0.016970413,3.1585616e-05,0.00052141777,0.000117967014,1.0381488e-05,0.00013987476,0.001300638,0.11451098,0.00028874291,4.630309e-06,0.0003180652,0.00040563234,6.6310304e-06,0.7002499,0.0056380294,0.03444145,0.0002550975,0.0011234791,0.00030978333,2.2246475e-05,0.0014944448,0.05761068,0.006176434,0.00092228793,1.8451738e-05
fruit30_split/val/苹果-红/13.jpg,18,苹果-红,18.0,苹果-红,21.0,荔枝,25.0,西瓜,1.0,2.6868242e-06,5.597988e-07,1.6221034e-05,1.0487479e-05,1.2038354e-05,5.121521e-07,9.043601e-06,8.4023775e-08,4.8790844e-06,2.8798514e-08,4.354912e-06,1.546218e-07,5.5529785e-07,2.3542298e-05,4.0612804e-08,3.2206228e-07,1.3682342e-06,9.044609e-08,0.99963355,3.2036763e-07,8.293716e-06,0.0001862485,1.2426841e-07,2.08865e-05,4.439755e-06,3.848777e-05,6.5213226e-07,1.9351464e-05,5.960932e-07,3.292603e-08
fruit30_split/val/苹果-红/133.jpg,18,苹果-红,18.0,苹果-红,11.0,猕猴桃,13.0,砂糖橘,1.0,2.2968813e-07,1.3542002e-07,2.980636e-06,2.2978766e-05,0.00041412673,1.3557431e-07,5.057336e-07,5.7499474e-06,1.1465006e-06,1.2057601e-08,4.6313204e-08,0.0049788826,1.5251639e-05,0.0025312295,3.1715665e-08,4.7803123e-06,3.262146e-07,3.9550265e-09,0.99162537,8.662515e-05,4.1310627e-06,5.984507e-05,2.8058153e-07,6.724033e-07,2.0602008e-06,5.166052e-07,6.038175e-06,0.00023590648,6.218574e-08,4.0138587e-11
