X,Y,Z,标注类别名称,预测类别,图像路径
0.85694295,0.6386285,2.7746744,芒果,芒果,fruit30_split/val/芒果/1.jpg
1.0323539,0.42219305,2.7107275,芒果,柚子,fruit30_split/val/芒果/101.jpg
0.29564932,2.3723447,3.4693608,芒果,芒果,fruit30_split/val/芒果/108.jpeg
0.2127156,2.2200646,4.2607794,芒果,芒果,fruit30_split/val/芒果/110.jpg
1.6188638,2.256928,2.8213108,芒果,芒果,fruit30_split/val/芒果/111.jpg
1.0861908,2.6456957,3.110841,芒果,芒果,fruit30_split/val/芒果/152.jpg
0.6939195,0.93417174,4.199984,芒果,芒果,fruit30_split/val/芒果/167.jpg
0.42695493,2.4225855,2.838925,芒果,芒果,fruit30_split/val/芒果/172.jpg
2.0182533,0.11860841,4.054121,芒果,芒果,fruit30_split/val/芒果/173.jpeg
0.7846207,1.1824527,5.251075,芒果,芒果,fruit30_split/val/芒果/176.jpeg
2.36876,0.80941814,4.454902,芒果,芒果,fruit30_split/val/芒果/177.jpeg
0.8409299,0.44565946,2.7182527,芒果,芒果,fruit30_split/val/芒果/18.jpg
2.0199883,0.11447898,4.065562,芒果,芒果,fruit30_split/val/芒果/182.jpeg
0.78630406,1.2125585,5.247157,芒果,芒果,fruit30_split/val/芒果/185.jpeg
0.43974012,0.47286335,2.5144007,芒果,芒果,fruit30_split/val/芒果/187.jpg
0.83912015,0.72837,2.7474298,芒果,芒果,fruit30_split/val/芒果/189.jpg
1.5760407,1.008193,5.020559,芒果,芒果,fruit30_split/val/芒果/198.jpg
1.947127,1.303067,4.2206182,芒果,芒果,fruit30_split/val/芒果/199.jpeg
1.1491791,2.5638351,2.7987938,芒果,芒果,fruit30_split/val/芒果/21.jpg
1.2958959,2.5641775,2.8484402,芒果,芒果,fruit30_split/val/芒果/23.jpg
0.8797393,2.5867512,3.3502038,芒果,芒果,fruit30_split/val/芒果/24.jpg
1.6234664,2.1224418,2.6657238,芒果,西红柿,fruit30_split/val/芒果/30.jpg
1.1819417,2.1075635,2.5539608,芒果,芒果,fruit30_split/val/芒果/36.jpg
1.2026132,2.5582635,2.903233,芒果,芒果,fruit30_split/val/芒果/40.jpg
1.0606091,2.5199485,3.1533756,芒果,芒果,fruit30_split/val/芒果/47.jpg
1.0572314,0.4361606,2.742635,芒果,柚子,fruit30_split/val/芒果/55.jpg
1.4726027,3.0403771,2.9202964,芒果,榴莲,fruit30_split/val/芒果/58.jpg
1.2336063,2.4586475,2.7522304,芒果,芒果,fruit30_split/val/芒果/6.jpg
0.31138307,2.2002888,3.4801147,芒果,芒果,fruit30_split/val/芒果/66.jpg
1.5379184,2.5117457,2.6039453,芒果,芒果,fruit30_split/val/芒果/73.jpg
0.57308114,1.4266123,3.8986528,芒果,芒果,fruit30_split/val/芒果/8.jpg
1.2338282,2.3446858,3.5056396,芒果,菠萝,fruit30_split/val/芒果/90.jpg
1.0294296,0.43944135,2.6819448,芒果,梨,fruit30_split/val/芒果/95.jpg
3.7124553,1.1371739,3.408347,苦瓜,黄瓜,fruit30_split/val/苦瓜/105.jpg
3.1943407,1.1950359,2.4746726,苦瓜,黄瓜,fruit30_split/val/苦瓜/107.jpeg
3.5386496,0.91713804,2.7424433,苦瓜,苦瓜,fruit30_split/val/苦瓜/122.jpg
3.6566467,0.9317654,2.8402026,苦瓜,苦瓜,fruit30_split/val/苦瓜/126.jpg
3.5909188,0.9059675,2.7894812,苦瓜,苦瓜,fruit30_split/val/苦瓜/134.jpg
1.1483042,3.2434282,3.117939,苦瓜,苦瓜,fruit30_split/val/苦瓜/135.jpeg
3.7227154,1.0465176,3.069074,苦瓜,苦瓜,fruit30_split/val/苦瓜/136.jpg
3.8305764,1.1433983,3.1938453,苦瓜,苦瓜,fruit30_split/val/苦瓜/148.jpg
2.6779912,1.2700005,2.194047,苦瓜,苦瓜,fruit30_split/val/苦瓜/150.jpg
3.7787578,1.0906594,3.2321572,苦瓜,苦瓜,fruit30_split/val/苦瓜/154.jpg
2.6850739,1.3490967,2.3032184,苦瓜,苦瓜,fruit30_split/val/苦瓜/158.jpg
0.9192596,3.1998093,3.1145453,苦瓜,西瓜,fruit30_split/val/苦瓜/161.jpg
0.9620361,3.2627895,3.1513636,苦瓜,西瓜,fruit30_split/val/苦瓜/167.jpg
3.300342,0.9474705,2.3281753,苦瓜,苦瓜,fruit30_split/val/苦瓜/171.jpg
1.3279872,3.4086285,3.2871003,苦瓜,苦瓜,fruit30_split/val/苦瓜/175.jpg
2.5682936,1.3231541,2.544478,苦瓜,苦瓜,fruit30_split/val/苦瓜/183.jpg
2.6536574,1.0941058,2.2682765,苦瓜,苦瓜,fruit30_split/val/苦瓜/185.jpeg
1.3098367,3.4603171,3.304008,苦瓜,苦瓜,fruit30_split/val/苦瓜/188.jpg
2.770697,1.0775356,2.247141,苦瓜,苦瓜,fruit30_split/val/苦瓜/19.jpg
0.9299643,3.2568352,3.1715875,苦瓜,苦瓜,fruit30_split/val/苦瓜/193.jpg
2.8730724,0.6769443,3.927787,苦瓜,桂圆,fruit30_split/val/苦瓜/194.jpg
2.7935562,1.1222192,2.2681274,苦瓜,苦瓜,fruit30_split/val/苦瓜/20.jpg
3.6473699,1.0299153,3.0387783,苦瓜,苦瓜,fruit30_split/val/苦瓜/21.jpg
2.7848992,1.1892924,2.380429,苦瓜,苦瓜,fruit30_split/val/苦瓜/29.jpeg
2.3111305,1.7613915,3.8935964,苦瓜,菠萝,fruit30_split/val/苦瓜/4.jpg
2.3100634,1.0751097,2.2726414,苦瓜,苦瓜,fruit30_split/val/苦瓜/41.jpeg
2.5922525,1.3505545,2.3284988,苦瓜,苦瓜,fruit30_split/val/苦瓜/43.jpg
1.1935252,3.4220562,3.3073535,苦瓜,苦瓜,fruit30_split/val/苦瓜/48.jpg
2.5948641,1.2583019,2.1455498,苦瓜,黄瓜,fruit30_split/val/苦瓜/53.jpg
1.2472217,3.4598565,3.283911,苦瓜,黄瓜,fruit30_split/val/苦瓜/69.jpg
1.1894819,3.4751382,3.265454,苦瓜,苦瓜,fruit30_split/val/苦瓜/7.jpg
2.8640635,1.0438199,2.161428,苦瓜,苦瓜,fruit30_split/val/苦瓜/72.jpg
1.8004528,1.8189453,2.9554083,苦瓜,黄瓜,fruit30_split/val/苦瓜/80.jpg
1.3407274,3.398688,3.269024,苦瓜,苦瓜,fruit30_split/val/苦瓜/81.jpeg
1.2750348,3.4459887,3.280063,苦瓜,苦瓜,fruit30_split/val/苦瓜/95.jpg
2.0424657,1.4367936,4.5428014,苹果-红,葡萄-红,fruit30_split/val/苹果-红/10.jpg
-0.1958399,2.152093,3.312898,苹果-红,苹果-红,fruit30_split/val/苹果-红/107.jpg
0.08115549,2.3570306,4.566186,苹果-红,苹果-红,fruit30_split/val/苹果-红/109.jpg
-0.3310569,2.3185415,3.348726,苹果-红,苹果-红,fruit30_split/val/苹果-红/110.jpg
0.28002512,2.21278,4.0979295,苹果-红,苹果-红,fruit30_split/val/苹果-红/114.jpg
0.15407774,2.3094046,4.6462326,苹果-红,苹果-红,fruit30_split/val/苹果-红/119.jpg
2.154154,1.432929,4.339729,苹果-红,葡萄-红,fruit30_split/val/苹果-红/12.jpg
0.022234315,2.3494322,4.6184278,苹果-红,苹果-红,fruit30_split/val/苹果-红/124.jpg
-0.3188671,2.268204,3.2457924,苹果-红,苹果-红,fruit30_split/val/苹果-红/128.jpg
-0.027021943,2.4323952,4.747793,苹果-红,苹果-红,fruit30_split/val/苹果-红/13.jpg
-0.68202484,1.335038,1.4619678,苹果-红,苹果-红,fruit30_split/val/苹果-红/133.jpg
0.18316673,2.2613735,4.626049,苹果-红,苹果-红,fruit30_split/val/苹果-红/134.jpg
-0.27562866,2.2644796,3.5847104,苹果-红,苹果-红,fruit30_split/val/苹果-红/139.jpg
0.18772247,2.3253403,4.772545,苹果-红,苹果-红,fruit30_split/val/苹果-红/140.jpg
0.006749374,2.3960543,4.650752,苹果-红,苹果-红,fruit30_split/val/苹果-红/158.jpg
-0.33351484,2.24637,3.327745,苹果-红,苹果-红,fruit30_split/val/苹果-红/163.jpg
-0.009325123,2.4111798,4.7471824,苹果-红,苹果-红,fruit30_split/val/苹果-红/166.jpg
0.0395747,2.3764145,4.691,苹果-红,苹果-红,fruit30_split/val/苹果-红/169.jpg
0.05475531,2.389054,4.6981335,苹果-红,苹果-红,fruit30_split/val/苹果-红/172.jpg
0.21199282,2.3207264,4.719975,苹果-红,苹果-红,fruit30_split/val/苹果-红/177.jpg
0.035032853,2.396045,4.7669945,苹果-红,苹果-红,fruit30_split/val/苹果-红/18.jpg
0.2812817,2.4174774,4.334603,苹果-红,苹果-红,fruit30_split/val/苹果-红/180.jpg
0.17538172,2.3917446,4.4001355,苹果-红,苹果-红,fruit30_split/val/苹果-红/21.jpg
0.09689627,2.2016428,4.2766085,苹果-红,苹果-红,fruit30_split/val/苹果-红/24.jpg
0.23682782,2.4371088,4.310867,苹果-红,苹果-红,fruit30_split/val/苹果-红/26.jpg
0.04393457,2.2648883,4.503203,苹果-红,苹果-红,fruit30_split/val/苹果-红/27.jpg
1.6991075,0.94387907,3.9595292,苹果-红,苹果-红,fruit30_split/val/苹果-红/47.jpg
2.5763242,1.4506665,3.979872,苹果-红,葡萄-红,fruit30_split/val/苹果-红/62.jpg
2.0062304,1.3843794,4.3495183,苹果-红,苹果-红,fruit30_split/val/苹果-红/72.jpg
0.08174749,2.3289585,4.5066943,苹果-红,苹果-红,fruit30_split/val/苹果-红/74.jpg
1.0872794,2.5927896,3.9053054,苹果-红,苹果-红,fruit30_split/val/苹果-红/75.jpg
1.3510996,3.5263045,4.781556,苹果-红,苹果-红,fruit30_split/val/苹果-红/78.jpg
-0.2318146,2.2552545,3.4799201,苹果-红,苹果-红,fruit30_split/val/苹果-红/79.jpg
1.9494239,1.2243289,4.1847467,苹果-红,石榴,fruit30_split/val/苹果-红/80.jpg
0.009329995,2.292125,4.462727,苹果-红,苹果-红,fruit30_split/val/苹果-红/9.jpg
0.37418145,0.37295464,2.0630457,苹果-青,苹果-青,fruit30_split/val/苹果-青/104.jpg
0.49833953,0.34788075,2.0045035,苹果-青,苹果-青,fruit30_split/val/苹果-青/112.jpg
1.2972289,0.56001675,3.1071234,苹果-青,苹果-青,fruit30_split/val/苹果-青/113.jpg
0.45317537,0.46652073,1.9734457,苹果-青,苹果-青,fruit30_split/val/苹果-青/117.jpg
0.5874385,0.11293605,1.830278,苹果-青,苹果-青,fruit30_split/val/苹果-青/13.jpg
1.7699221,0.42107847,3.725695,苹果-青,苹果-青,fruit30_split/val/苹果-青/135.jpg
1.9895458,0.1699565,4.132847,苹果-青,苹果-青,fruit30_split/val/苹果-青/146.jpg
0.7696987,0.5911468,1.9116552,苹果-青,苹果-青,fruit30_split/val/苹果-青/152.jpg
0.4746048,0.6967748,2.1074727,苹果-青,苹果-青,fruit30_split/val/苹果-青/155.jpg
0.6131277,0.057954486,1.834296,苹果-青,苹果-青,fruit30_split/val/苹果-青/156.jpg
4.048473,3.2292147,4.0112834,苹果-青,苹果-青,fruit30_split/val/苹果-青/157.jpg
0.60422033,0.22929773,1.9247211,苹果-青,苹果-青,fruit30_split/val/苹果-青/158.jpg
0.5781894,0.27130803,1.928361,苹果-青,苹果-青,fruit30_split/val/苹果-青/159.jpg
2.2745664,1.4255738,2.3218017,苹果-青,苹果-青,fruit30_split/val/苹果-青/162.jpg
0.6568586,0.1931998,1.8873444,苹果-青,苹果-青,fruit30_split/val/苹果-青/164.jpg
0.46007535,0.39725012,1.9693644,苹果-青,苹果-青,fruit30_split/val/苹果-青/167.jpeg
0.73239094,0.59087914,2.3485131,苹果-青,苹果-青,fruit30_split/val/苹果-青/168.jpg
0.39124218,0.99471295,5.2973967,苹果-青,苹果-青,fruit30_split/val/苹果-青/17.jpg
0.49566284,0.41687956,2.0314815,苹果-青,苹果-青,fruit30_split/val/苹果-青/173.jpg
1.9566019,0.121043995,4.1736107,苹果-青,苹果-青,fruit30_split/val/苹果-青/177.jpg
0.2833489,0.31633058,2.1011207,苹果-青,苹果-青,fruit30_split/val/苹果-青/185.jpg
0.437317,0.40756732,2.0630069,苹果-青,苹果-青,fruit30_split/val/苹果-青/189.jpg
2.0284142,0.1713688,4.1776724,苹果-青,苹果-青,fruit30_split/val/苹果-青/192.jpeg
0.3722581,0.52426314,2.0088985,苹果-青,苹果-青,fruit30_split/val/苹果-青/193.jpg
0.5645598,0.030642198,1.8256502,苹果-青,苹果-青,fruit30_split/val/苹果-青/200.jpg
0.5552441,0.10128916,1.9149448,苹果-青,苹果-青,fruit30_split/val/苹果-青/25.jpg
0.71516466,0.09289971,1.847339,苹果-青,苹果-青,fruit30_split/val/苹果-青/27.jpeg
2.0670848,0.13727924,4.3388715,苹果-青,苹果-青,fruit30_split/val/苹果-青/3.jpg
0.5965909,0.09613483,1.8405789,苹果-青,苹果-青,fruit30_split/val/苹果-青/32.jpg
0.61169374,0.1923812,2.0164106,苹果-青,苹果-青,fruit30_split/val/苹果-青/41.jpg
0.76718,0.705108,2.3722684,苹果-青,苹果-青,fruit30_split/val/苹果-青/51.jpg
1.9437075,0.11207385,4.1455555,苹果-青,苹果-青,fruit30_split/val/苹果-青/62.jpg
0.47037733,0.29276282,2.0100784,苹果-青,苹果-青,fruit30_split/val/苹果-青/65.jpg
1.9580072,0.13373524,4.071026,苹果-青,苹果-青,fruit30_split/val/苹果-青/67.jpg
0.56645113,0.06842351,1.8120096,苹果-青,苹果-青,fruit30_split/val/苹果-青/78.jpg
0.5387082,0.011790515,1.8209766,苹果-青,苹果-青,fruit30_split/val/苹果-青/79.jpg
0.48148665,0.16894077,2.0961425,苹果-青,苹果-青,fruit30_split/val/苹果-青/95.jpg
3.3863852,3.5965307,5.0404253,草莓,草莓,fruit30_split/val/草莓/101.jpeg
0.6482937,2.143733,3.1046257,草莓,草莓,fruit30_split/val/草莓/110.jpg
1.0274458,1.9110324,2.5270634,草莓,草莓,fruit30_split/val/草莓/113.jpg
3.3764515,3.7285752,4.779055,草莓,草莓,fruit30_split/val/草莓/116.jpg
3.4943366,2.2250981,4.7948236,草莓,草莓,fruit30_split/val/草莓/124.jpg
3.492707,3.7746303,4.8712792,草莓,草莓,fruit30_split/val/草莓/127.jpg
3.4870064,2.1820185,4.7964935,草莓,草莓,fruit30_split/val/草莓/138.jpeg
3.4660156,2.1902168,4.8088136,草莓,草莓,fruit30_split/val/草莓/140.jpg
1.7492833,2.648545,6.800271,草莓,草莓,fruit30_split/val/草莓/151.jpg
3.6101785,3.684259,4.963308,草莓,草莓,fruit30_split/val/草莓/152.jpg
3.413648,3.6766303,4.896066,草莓,草莓,fruit30_split/val/草莓/155.jpg
3.5014932,3.2793407,4.9574723,草莓,草莓,fruit30_split/val/草莓/157.jpg
3.2269318,3.7380323,4.9644175,草莓,草莓,fruit30_split/val/草莓/166.jpeg
1.0981026,3.791563,4.212108,草莓,草莓,fruit30_split/val/草莓/180.jpg
3.3917153,3.660619,4.910676,草莓,草莓,fruit30_split/val/草莓/182.jpg
3.8409336,3.5955806,4.324208,草莓,杨梅,fruit30_split/val/草莓/188.jpg
2.7170706,3.5597546,4.852715,草莓,草莓,fruit30_split/val/草莓/192.jpg
3.5826683,3.722003,4.6897163,草莓,草莓,fruit30_split/val/草莓/196.jpg
3.423684,3.6673706,4.8887,草莓,草莓,fruit30_split/val/草莓/199.jpg
3.434408,3.7131383,4.721429,草莓,草莓,fruit30_split/val/草莓/22.jpg
3.4397423,3.731806,4.629573,草莓,草莓,fruit30_split/val/草莓/29.jpg
3.2531722,3.5568218,4.9196696,草莓,草莓,fruit30_split/val/草莓/31.jpg
3.5366802,2.337613,4.797378,草莓,草莓,fruit30_split/val/草莓/34.jpg
4.1264567,3.859528,4.370441,草莓,草莓,fruit30_split/val/草莓/35.jpg
3.675714,3.395397,4.946323,草莓,草莓,fruit30_split/val/草莓/40.jpg
3.5283353,3.643473,4.9206133,草莓,草莓,fruit30_split/val/草莓/47.jpg
3.5716577,3.600191,4.9793944,草莓,草莓,fruit30_split/val/草莓/56.jpeg
3.5301917,2.4938817,4.842947,草莓,草莓,fruit30_split/val/草莓/66.jpg
2.6944492,3.558033,4.8300214,草莓,草莓,fruit30_split/val/草莓/67.jpg
4.169084,3.8537107,4.3245535,草莓,草莓,fruit30_split/val/草莓/69.jpg
1.0991545,1.808102,2.7541223,草莓,西瓜,fruit30_split/val/草莓/73.jpg
3.43641,3.7158978,4.6770663,草莓,草莓,fruit30_split/val/草莓/76.jpg
3.5773468,3.236727,4.9868746,草莓,草莓,fruit30_split/val/草莓/78.jpeg
0.6203704,2.1133869,3.1607873,草莓,西红柿,fruit30_split/val/草莓/8.jpg
3.3528793,3.5656967,5.007775,草莓,草莓,fruit30_split/val/草莓/82.jpg
3.5095649,2.2669384,4.816558,草莓,草莓,fruit30_split/val/草莓/83.jpeg
3.4064417,3.6827974,4.9174843,草莓,草莓,fruit30_split/val/草莓/88.jpg
3.542826,3.0757,4.924213,草莓,草莓,fruit30_split/val/草莓/92.jpg
4.1962924,3.8272793,5.40369,荔枝,荔枝,fruit30_split/val/荔枝/103.jpg
4.321172,3.749314,4.651176,荔枝,荔枝,fruit30_split/val/荔枝/109.jpeg
0.22295801,0.9769163,5.158339,荔枝,荔枝,fruit30_split/val/荔枝/11.jpeg
0.830681,1.8380506,3.2022777,荔枝,荔枝,fruit30_split/val/荔枝/110.jpg
2.7994373,1.6833013,4.8276973,荔枝,杨梅,fruit30_split/val/荔枝/113.jpg
-0.15806612,1.1799963,4.7841363,荔枝,荔枝,fruit30_split/val/荔枝/12.jpg
3.9804692,3.5560195,4.462194,荔枝,荔枝,fruit30_split/val/荔枝/128.jpg
3.7475224,3.5362706,5.2106266,荔枝,荔枝,fruit30_split/val/荔枝/130.jpg
4.0063357,3.6157923,4.7623653,荔枝,荔枝,fruit30_split/val/荔枝/139.jpg
4.1322546,3.823918,5.4541473,荔枝,荔枝,fruit30_split/val/荔枝/144.jpg
4.140084,3.747838,5.2584114,荔枝,荔枝,fruit30_split/val/荔枝/153.jpg
4.034854,3.7977426,5.3567348,荔枝,荔枝,fruit30_split/val/荔枝/16.jpeg
3.5940392,1.4454739,3.7269492,荔枝,草莓,fruit30_split/val/荔枝/164.jpg
3.8798962,3.1394613,5.1043067,荔枝,荔枝,fruit30_split/val/荔枝/166.jpg
0.7759585,1.6974076,2.8730583,荔枝,荔枝,fruit30_split/val/荔枝/167.jpg
3.9268162,3.2203043,5.1314907,荔枝,荔枝,fruit30_split/val/荔枝/170.jpg
4.411961,3.2852814,4.2833166,荔枝,荔枝,fruit30_split/val/荔枝/185.jpg
3.805919,3.659646,5.2723927,荔枝,荔枝,fruit30_split/val/荔枝/186.jpg
3.9891944,3.7884858,5.3595366,荔枝,荔枝,fruit30_split/val/荔枝/193.jpg
1.4933323,2.779339,5.0241504,荔枝,荔枝,fruit30_split/val/荔枝/196.jpeg
4.192076,3.7737124,5.291041,荔枝,荔枝,fruit30_split/val/荔枝/22.jpg
3.9018285,3.2078388,5.0921464,荔枝,荔枝,fruit30_split/val/荔枝/24.jpg
4.0910196,3.7599947,5.279159,荔枝,荔枝,fruit30_split/val/荔枝/30.jpg
3.9464545,3.7453668,5.3262296,荔枝,荔枝,fruit30_split/val/荔枝/34.jpeg
4.1550283,3.6376104,4.899211,荔枝,荔枝,fruit30_split/val/荔枝/43.jpg
3.812273,3.0186076,5.0661464,荔枝,荔枝,fruit30_split/val/荔枝/47.jpg
3.9892957,3.749017,5.328115,荔枝,荔枝,fruit30_split/val/荔枝/49.jpg
4.1715264,3.7137115,5.1575418,荔枝,荔枝,fruit30_split/val/荔枝/55.jpg
3.9195573,3.2664182,5.130335,荔枝,荔枝,fruit30_split/val/荔枝/58.jpeg
3.9322531,3.7332263,5.319208,荔枝,荔枝,fruit30_split/val/荔枝/6.jpg
3.810692,2.8802018,5.0267563,荔枝,荔枝,fruit30_split/val/荔枝/62.jpg
4.421802,3.534322,4.367835,荔枝,荔枝,fruit30_split/val/荔枝/66.jpg
4.2841616,3.760983,4.659733,荔枝,荔枝,fruit30_split/val/荔枝/70.jpg
4.2262836,3.700209,4.7899585,荔枝,荔枝,fruit30_split/val/荔枝/72.jpg
4.1721396,3.7902424,5.190589,荔枝,荔枝,fruit30_split/val/荔枝/73.jpg
4.12061,3.6751902,5.167047,荔枝,荔枝,fruit30_split/val/荔枝/84.jpg
3.8704352,3.2950246,5.0519857,荔枝,荔枝,fruit30_split/val/荔枝/89.jpg
2.9767635,1.7829783,4.866288,荔枝,杨梅,fruit30_split/val/荔枝/91.jpeg
1.1582028,3.1072426,2.5742424,菠萝,菠萝,fruit30_split/val/菠萝/105.jpg
2.4156897,4.078348,2.1689904,菠萝,菠萝,fruit30_split/val/菠萝/107.jpeg
1.5337671,3.156922,3.097099,菠萝,菠萝,fruit30_split/val/菠萝/108.jpeg
1.2991409,3.1457367,3.0907795,菠萝,哈密瓜,fruit30_split/val/菠萝/115.jpg
2.0604393,3.745716,2.196345,菠萝,菠萝,fruit30_split/val/菠萝/132.jpg
2.8722575,4.4761744,2.10416,菠萝,菠萝,fruit30_split/val/菠萝/134.jpeg
1.4173009,3.1442804,3.091404,菠萝,芒果,fruit30_split/val/菠萝/135.jpg
1.5430161,2.9740934,2.6997633,菠萝,菠萝,fruit30_split/val/菠萝/14.jpg
3.8794847,1.4937314,3.503155,菠萝,桂圆,fruit30_split/val/菠萝/143.jpeg
2.7709398,4.502498,2.0070426,菠萝,菠萝,fruit30_split/val/菠萝/151.jpg
1.7362125,3.4965844,2.2240417,菠萝,菠萝,fruit30_split/val/菠萝/155.jpg
2.70673,4.44604,2.0589247,菠萝,菠萝,fruit30_split/val/菠萝/16.jpeg
2.7609818,4.4961424,2.032836,菠萝,菠萝,fruit30_split/val/菠萝/161.jpeg
1.9831127,3.4364798,2.9682562,菠萝,菠萝,fruit30_split/val/菠萝/168.jpg
0.06234786,2.6623697,2.6780114,菠萝,脐橙,fruit30_split/val/菠萝/17.jpg
2.2270737,3.8111062,2.2607925,菠萝,菠萝,fruit30_split/val/菠萝/171.jpg
2.65154,4.383338,2.0260046,菠萝,菠萝,fruit30_split/val/菠萝/172.jpg
2.444867,4.132821,2.1093423,菠萝,菠萝,fruit30_split/val/菠萝/174.jpg
2.763306,4.5145817,1.9766904,菠萝,菠萝,fruit30_split/val/菠萝/179.jpg
1.5666857,3.0603948,3.0436175,菠萝,黄瓜,fruit30_split/val/菠萝/183.jpeg
2.896864,4.532794,2.058914,菠萝,菠萝,fruit30_split/val/菠萝/188.jpg
2.7183075,4.4583845,2.0005548,菠萝,菠萝,fruit30_split/val/菠萝/190.jpg
1.5311178,3.1306899,2.9725223,菠萝,菠萝,fruit30_split/val/菠萝/195.jpg
2.4271028,4.1310196,2.0653849,菠萝,榴莲,fruit30_split/val/菠萝/24.jpg
2.7081666,4.4511466,2.0618176,菠萝,菠萝,fruit30_split/val/菠萝/26.jpg
2.7528386,4.4917073,2.0144446,菠萝,菠萝,fruit30_split/val/菠萝/30.jpg
2.7522335,4.460006,2.0527256,菠萝,菠萝,fruit30_split/val/菠萝/35.jpeg
2.8694675,4.5739517,2.0833666,菠萝,菠萝,fruit30_split/val/菠萝/40.jpg
2.7506464,4.495526,2.019138,菠萝,菠萝,fruit30_split/val/菠萝/41.jpeg
2.973622,4.3208666,2.3032246,菠萝,菠萝,fruit30_split/val/菠萝/52.jpg
2.2813451,3.9119582,2.2410662,菠萝,菠萝,fruit30_split/val/菠萝/55.jpeg
1.4104782,2.0181854,2.0985277,菠萝,芒果,fruit30_split/val/菠萝/72.jpg
1.5143198,3.2135298,2.542763,菠萝,菠萝,fruit30_split/val/菠萝/79.jpg
2.8005247,4.544982,1.9680223,菠萝,菠萝,fruit30_split/val/菠萝/8.jpg
1.7790269,3.5072608,2.3121917,菠萝,菠萝,fruit30_split/val/菠萝/97.jpg
2.03707,3.7882686,2.2211726,菠萝,菠萝,fruit30_split/val/菠萝/98.jpg
3.791485,1.1974701,3.2647917,菠萝,菠萝,fruit30_split/val/菠萝/99.png
3.6073754,1.0491487,5.696855,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/101.jpg
3.0246687,1.3203549,5.465144,葡萄-白,葡萄-红,fruit30_split/val/葡萄-白/102.jpg
3.4757173,1.0813763,5.625936,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/105.jpg
3.315951,0.8224516,5.506682,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/117.jpeg
3.523969,0.97758955,5.5528197,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/122.jpg
3.673111,1.079706,5.5709343,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/124.jpg
0.8074854,0.36936635,1.8677242,葡萄-白,苹果-青,fruit30_split/val/葡萄-白/125.jpg
3.6079054,1.0508896,5.613687,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/135.jpg
3.6686974,1.1071697,5.6232324,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/145.jpg
3.5517435,0.9699657,5.610064,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/146.jpg
3.3591378,0.8895674,5.6017165,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/15.jpg
3.4330192,0.942142,5.951565,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/159.jpg
3.386356,1.140412,5.5181375,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/164.jpg
3.5884914,1.0660212,5.4796314,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/165.jpg
3.4241767,1.1010616,5.441075,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/167.jpg
3.7436416,1.1154069,5.576572,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/185.jpg
3.6168883,1.0477476,5.5266857,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/186.jpg
3.4256048,0.92185,5.8297005,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/187.jpg
3.4495077,0.98175514,5.457448,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/191.jpg
3.5137126,0.9521149,5.556873,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/193.jpg
3.3990266,0.88847166,5.7803593,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/200.jpg
3.628508,1.0903922,5.549337,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/3.jpg
3.3076963,0.8008779,5.5838623,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/32.jpg
3.5803394,1.1114024,5.3870807,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/52.jpg
3.4350746,0.9645628,5.942877,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/54.jpg
3.3673413,0.8907237,5.7050905,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/62.jpg
3.3548632,1.0854822,5.396782,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/65.jpg
3.3505282,0.95335656,5.9815083,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/68.jpg
3.427348,1.0414728,5.5002747,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/79.jpg
3.2739859,0.7792063,5.59405,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/8.jpg
3.4580944,0.99132025,5.9605126,葡萄-白,葡萄-白,fruit30_split/val/葡萄-白/88.jpg
1.9824779,2.7902262,6.030272,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/102.jpg
1.9262927,2.7572572,5.9463725,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/110.jpg
2.1016626,2.1743822,6.5824356,葡萄-红,葡萄-红,fruit30_split/val/葡萄-红/112.jpg
